date,year,month,day,weekday,title,hindu_month,tithi
1911-09-04,1911,9,4,Monday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1911-09-05,1911,9,5,Tuesday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1911-09-06,1911,9,6,Wednesday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1911-09-07,1911,9,7,Thursday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1911-09-07,1911,9,7,Thursday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1911-09-08,1911,9,8,Friday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1911-09-09,1911,9,9,Saturday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1911-09-16,1911,9,16,Saturday,Vishwakarma Puja,Ashwina,on Kanya Sankranti day
1911-09-16,1911,9,16,Saturday,Kanya Sankranti,Ashwina,Simha to Kanya transit of Sun
1911-09-18,1911,9,18,Monday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1911-09-22,1911,9,22,Friday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1911-09-23,1911,9,23,Saturday,Navratri Begins,Ashwina,Shukla Pratipada
1911-09-29,1911,9,29,Friday,Saraswati Avahan,Ashwina,Mula Nakshatra
1911-09-30,1911,9,30,Saturday,Durga Ashtami,Ashwina,Shukla Ashtami
1911-10-01,1911,10,1,Sunday,Maha Navami,Ashwina,Shukla Navami
1911-10-01,1911,10,1,Sunday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1911-10-03,1911,10,3,Tuesday,Dussehra,Ashwina,Shukla Dashami
1911-10-03,1911,10,3,Tuesday,Vijayadashami,Ashwina,Shukla Dashami
1911-10-04,1911,10,4,Wednesday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1911-10-07,1911,10,7,Saturday,Kojagara Puja,Ashwina,Shukla Purnima
1911-10-07,1911,10,7,Saturday,Sharad Purnima,Ashwina,Shukla Purnima
1911-10-08,1911,10,8,Sunday,Ashwina Purnima,Ashwina,Shukla Purnima
1911-10-11,1911,10,11,Wednesday,Karwa Chauth,Kartika,Krishna Chaturthi
1911-10-14,1911,10,14,Saturday,Ahoi Ashtami,Kartika,Krishna Ashtami
1911-10-17,1911,10,17,Tuesday,Tula Sankranti,Kartika,Kanya to Tula transit of Sun
1911-10-18,1911,10,18,Wednesday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1911-10-18,1911,10,18,Wednesday,Rama Ekadashi,Kartika,Krishna Ekadashi
1911-10-19,1911,10,19,Thursday,Dhanteras,Kartika,Krishna Trayodashi
1911-10-20,1911,10,20,Friday,Kali Chaudas,Kartika,Krishna Chaturdashi
1911-10-21,1911,10,21,Saturday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1911-10-21,1911,10,21,Saturday,Diwali,Kartika,Krishna Amavasya
1911-10-21,1911,10,21,Saturday,Lakshmi Puja,Kartika,Krishna Amavasya
1911-10-22,1911,10,22,Sunday,Govardhan Puja,Kartika,Shukla Pratipada
1911-10-22,1911,10,22,Sunday,Surya Grahan *Valayakara,Kartika,occurs during Amavasya
1911-10-23,1911,10,23,Monday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1911-10-28,1911,10,28,Saturday,Chhath Puja,Kartika,Shukla Shashthi
1911-11-01,1911,11,1,Wednesday,Kansa Vadh,Kartika,Shukla Dashami
1911-11-02,1911,11,2,Thursday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1911-11-03,1911,11,3,Friday,Tulasi Vivah,Kartika,Shukla Dwadashi
1911-11-06,1911,11,6,Monday,Chandra Grahan *Upachchaya,Kartika,occurs during Purnima
1911-11-06,1911,11,6,Monday,Kartika Purnima,Kartika,Shukla Purnima
1911-11-13,1911,11,13,Monday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1911-11-16,1911,11,16,Thursday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1911-11-16,1911,11,16,Thursday,Vrishchika Sankranti,Margashirsha,Tula to Vrishchika transit of Sun
1911-11-20,1911,11,20,Monday,Somavati Amavasya,Margashirsha,Krishna Amavasya
1911-11-26,1911,11,26,Sunday,Vivah Panchami,Margashirsha,Shukla Panchami
1911-12-02,1911,12,2,Saturday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1911-12-02,1911,12,2,Saturday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1911-12-05,1911,12,5,Tuesday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1911-12-06,1911,12,6,Wednesday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1911-12-15,1911,12,15,Friday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1911-12-16,1911,12,16,Saturday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1911-12-31,1911,12,31,Sunday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1912-01-01,1912,1,1,Monday,Gauna Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1912-01-04,1912,1,4,Thursday,Pausha Purnima,Pausha,Shukla Purnima
1912-01-07,1912,1,7,Sunday,Sakat Chauth,Magha,Krishna Chaturthi
1912-01-14,1912,1,14,Sunday,Ardha Kumbha @Prayagraj,Magha,Makara Surya and Vrishchika Guru
1912-01-14,1912,1,14,Sunday,Shattila Ekadashi,Magha,Krishna Ekadashi
1912-01-14,1912,1,14,Sunday,Makara Sankranti,Magha,Dhanu to Makara transit of Sun
1912-01-14,1912,1,14,Sunday,Pongal,Magha,on Makara Sankranti day
1912-01-19,1912,1,19,Friday,Mauni Amavas,Magha,Krishna Amavasya
1912-01-24,1912,1,24,Wednesday,Vasant Panchami,Magha,Shukla Panchami
1912-01-26,1912,1,26,Friday,Ratha Saptami,Magha,Shukla Saptami
1912-01-27,1912,1,27,Saturday,Bhishma Ashtami,Magha,Shukla Ashtami
1912-01-30,1912,1,30,Tuesday,Jaya Ekadashi,Magha,Shukla Ekadashi
1912-02-02,1912,2,2,Friday,Magha Purnima,Magha,Shukla Purnima
1912-02-12,1912,2,12,Monday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1912-02-12,1912,2,12,Monday,Ardha Kumbha ends @Prayagraj,Magha,Makara Surya and Vrishchika Guru
1912-02-13,1912,2,13,Tuesday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1912-02-16,1912,2,16,Friday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1912-02-28,1912,2,28,Wednesday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1912-02-29,1912,2,29,Thursday,Gauna Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1912-03-02,1912,3,2,Saturday,Holika Dahan,Phalguna,Shukla Purnima
1912-03-02,1912,3,2,Saturday,Chhoti Holi,Phalguna,Shukla Purnima
1912-03-03,1912,3,3,Sunday,Holi,Chaitra,Krishna Pratipada
1912-03-03,1912,3,3,Sunday,Phalguna Purnima,Phalguna,Shukla Purnima
1912-03-10,1912,3,10,Sunday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1912-03-10,1912,3,10,Sunday,Basoda,Chaitra,Krishna Ashtami
1912-03-13,1912,3,13,Wednesday,Meena Sankranti,Chaitra,Kumbha to Meena transit of Sun
1912-03-14,1912,3,14,Thursday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1912-03-18,1912,3,18,Monday,Somavati Amavasya,Chaitra,Krishna Amavasya
1912-03-19,1912,3,19,Tuesday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1912-03-19,1912,3,19,Tuesday,Ugadi,Chaitra,Shukla Pratipada
1912-03-19,1912,3,19,Tuesday,Gudi Padwa,Chaitra,Shukla Pratipada
1912-03-19,1912,3,19,Tuesday,Chaitra Navratri,Chaitra,Shukla Pratipada
1912-03-21,1912,3,21,Thursday,Gangaur,Chaitra,Shukla Tritiya
1912-03-21,1912,3,21,Thursday,Gauri Puja,Chaitra,Shukla Tritiya
1912-03-24,1912,3,24,Sunday,Yamuna Chhath,Chaitra,Shukla Shashthi
1912-03-27,1912,3,27,Wednesday,Rama Navami,Chaitra,Shukla Navami
1912-03-27,1912,3,27,Wednesday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1912-03-29,1912,3,29,Friday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1912-04-01,1912,4,1,Monday,Hanuman Jayanti,Chaitra,Shukla Purnima
1912-04-01,1912,4,1,Monday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1912-04-01,1912,4,1,Monday,Chaitra Purnima,Chaitra,Shukla Purnima
1912-04-02,1912,4,2,Tuesday,Chandra Grahan *Anshika,Chaitra,occurs during Purnima
1912-04-13,1912,4,13,Saturday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1912-04-13,1912,4,13,Saturday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1912-04-13,1912,4,13,Saturday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1912-04-17,1912,4,17,Wednesday,Surya Grahan *Sankarita,Vaishakha,occurs during Amavasya
1912-04-19,1912,4,19,Friday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1912-04-20,1912,4,20,Saturday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1912-04-23,1912,4,23,Tuesday,Ganga Saptami,Vaishakha,Shukla Saptami
1912-04-25,1912,4,25,Thursday,Sita Navami,Vaishakha,Shukla Navami
1912-04-27,1912,4,27,Saturday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1912-04-29,1912,4,29,Monday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1912-05-01,1912,5,1,Wednesday,Buddha Purnima,Vaishakha,Shukla Purnima
1912-05-01,1912,5,1,Wednesday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1912-05-02,1912,5,2,Thursday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1912-05-13,1912,5,13,Monday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1912-05-14,1912,5,14,Tuesday,Vrishabha Sankranti,Jyeshtha,Mesha to Vrishabha transit of Sun
1912-05-16,1912,5,16,Thursday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1912-05-16,1912,5,16,Thursday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1912-05-25,1912,5,25,Saturday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1912-05-26,1912,5,26,Sunday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1912-05-30,1912,5,30,Thursday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1912-05-30,1912,5,30,Thursday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1912-06-11,1912,6,11,Tuesday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1912-06-14,1912,6,14,Friday,Mithuna Sankranti,Ashadha,Vrishabha to Mithuna transit of Sun
1912-06-25,1912,6,25,Tuesday,Padmini Ekadashi,Ashadha Adhika,Shukla Ekadashi
1912-06-29,1912,6,29,Saturday,Ashadha Adhika Purnima,Ashadha Adhika,Shukla Purnima
1912-07-10,1912,7,10,Wednesday,Parama Ekadashi,Ashadha Adhika,Krishna Ekadashi
1912-07-11,1912,7,11,Thursday,Gauna Parama Ekadashi,Ashadha Adhika,Krishna Ekadashi
1912-07-15,1912,7,15,Monday,Karka Sankranti,Ashadha Adhika,Mithuna to Karka transit of Sun
1912-07-16,1912,7,16,Tuesday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1912-07-24,1912,7,24,Wednesday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1912-07-29,1912,7,29,Monday,Guru Purnima,Ashadha,Shukla Purnima
1912-07-29,1912,7,29,Monday,Ashadha Purnima,Ashadha,Shukla Purnima
1912-08-09,1912,8,9,Friday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1912-08-12,1912,8,12,Monday,Somavati Amavasya,Shravana,Krishna Amavasya
1912-08-15,1912,8,15,Thursday,Hariyali Teej,Shravana,Shukla Tritiya
1912-08-16,1912,8,16,Friday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1912-08-17,1912,8,17,Saturday,Nag Panchami,Shravana,Shukla Panchami
1912-08-23,1912,8,23,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1912-08-23,1912,8,23,Friday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1912-08-26,1912,8,26,Monday,Onam,Shravana,Sun in Simha & Shravana Nakshatra
1912-08-27,1912,8,27,Tuesday,Raksha Bandhan,Shravana,Shukla Purnima
1912-08-27,1912,8,27,Tuesday,Rakhi,Shravana,Shukla Purnima
1912-08-27,1912,8,27,Tuesday,Gayatri Jayanti,Shravana,Shukla Purnima
1912-08-27,1912,8,27,Tuesday,Shravana Purnima,Shravana,Shukla Purnima
1912-08-30,1912,8,30,Friday,Kajari Teej,Bhadrapada,Krishna Tritiya
1912-09-04,1912,9,4,Wednesday,Janmashtami *Smarta,Bhadrapada,Krishna Ashtami
1912-09-04,1912,9,4,Wednesday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1912-09-05,1912,9,5,Thursday,Janmashtami *ISKCON,Bhadrapada,Krishna Ashtami
1912-09-07,1912,9,7,Saturday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1912-09-13,1912,9,13,Friday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1912-09-14,1912,9,14,Saturday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1912-09-15,1912,9,15,Sunday,Rishi Panchami,Bhadrapada,Shukla Panchami
1912-09-16,1912,9,16,Monday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1912-09-16,1912,9,16,Monday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1912-09-16,1912,9,16,Monday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1912-09-18,1912,9,18,Wednesday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1912-09-22,1912,9,22,Sunday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1912-09-25,1912,9,25,Wednesday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1912-09-25,1912,9,25,Wednesday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1912-09-26,1912,9,26,Thursday,Chandra Grahan *Anshika,Bhadrapada,occurs during Purnima
1912-09-26,1912,9,26,Thursday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1912-09-27,1912,9,27,Friday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1912-10-06,1912,10,6,Sunday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1912-10-07,1912,10,7,Monday,Gauna Indira Ekadashi,Ashwina,Krishna Ekadashi
1912-10-10,1912,10,10,Thursday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1912-10-10,1912,10,10,Thursday,Surya Grahan *Purna,Ashwina,occurs during Amavasya
1912-10-11,1912,10,11,Friday,Navratri Begins,Ashwina,Shukla Pratipada
1912-10-16,1912,10,16,Wednesday,Saraswati Avahan,Ashwina,Mula Nakshatra
1912-10-16,1912,10,16,Wednesday,Tula Sankranti,Ashwina,Kanya to Tula transit of Sun
1912-10-17,1912,10,17,Thursday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1912-10-18,1912,10,18,Friday,Durga Ashtami,Ashwina,Shukla Ashtami
1912-10-19,1912,10,19,Saturday,Maha Navami,Ashwina,Shukla Navami
1912-10-20,1912,10,20,Sunday,Vijayadashami,Ashwina,Shukla Dashami
1912-10-20,1912,10,20,Sunday,Dussehra,Ashwina,Shukla Dashami
1912-10-21,1912,10,21,Monday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1912-10-25,1912,10,25,Friday,Sharad Purnima,Ashwina,Shukla Purnima
1912-10-25,1912,10,25,Friday,Kojagara Puja,Ashwina,Shukla Purnima
1912-10-26,1912,10,26,Saturday,Ashwina Purnima,Ashwina,Shukla Purnima
1912-10-29,1912,10,29,Tuesday,Karwa Chauth,Kartika,Krishna Chaturthi
1912-11-01,1912,11,1,Friday,Ahoi Ashtami,Kartika,Krishna Ashtami
1912-11-05,1912,11,5,Tuesday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1912-11-05,1912,11,5,Tuesday,Rama Ekadashi,Kartika,Krishna Ekadashi
1912-11-06,1912,11,6,Wednesday,Dhanteras,Kartika,Krishna Trayodashi
1912-11-07,1912,11,7,Thursday,Kali Chaudas,Kartika,Krishna Chaturdashi
1912-11-08,1912,11,8,Friday,Lakshmi Puja,Kartika,Krishna Amavasya
1912-11-08,1912,11,8,Friday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1912-11-08,1912,11,8,Friday,Diwali,Kartika,Krishna Amavasya
1912-11-09,1912,11,9,Saturday,Govardhan Puja,Kartika,Shukla Pratipada
1912-11-10,1912,11,10,Sunday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1912-11-15,1912,11,15,Friday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1912-11-15,1912,11,15,Friday,Chhath Puja,Kartika,Shukla Shashthi
1912-11-19,1912,11,19,Tuesday,Kansa Vadh,Kartika,Shukla Dashami
1912-11-20,1912,11,20,Wednesday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1912-11-21,1912,11,21,Thursday,Tulasi Vivah,Kartika,Shukla Dwadashi
1912-11-24,1912,11,24,Sunday,Kartika Purnima,Kartika,Shukla Purnima
1912-12-01,1912,12,1,Sunday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1912-12-04,1912,12,4,Wednesday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1912-12-13,1912,12,13,Friday,Vivah Panchami,Margashirsha,Shukla Panchami
1912-12-15,1912,12,15,Sunday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1912-12-20,1912,12,20,Friday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1912-12-20,1912,12,20,Friday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1912-12-23,1912,12,23,Monday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1912-12-24,1912,12,24,Tuesday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1913-01-03,1913,1,3,Friday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1913-01-13,1913,1,13,Monday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1913-01-13,1913,1,13,Monday,Pongal,Pausha,on Makara Sankranti day
1913-01-18,1913,1,18,Saturday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1913-01-19,1913,1,19,Sunday,Gauna Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1913-01-22,1913,1,22,Wednesday,Pausha Purnima,Pausha,Shukla Purnima
1913-01-25,1913,1,25,Saturday,Sakat Chauth,Magha,Krishna Chaturthi
1913-02-01,1913,2,1,Saturday,Shattila Ekadashi,Magha,Krishna Ekadashi
1913-02-06,1913,2,6,Thursday,Mauni Amavas,Magha,Krishna Amavasya
1913-02-11,1913,2,11,Tuesday,Vasant Panchami,Magha,Shukla Panchami
1913-02-12,1913,2,12,Wednesday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1913-02-13,1913,2,13,Thursday,Ratha Saptami,Magha,Shukla Saptami
1913-02-14,1913,2,14,Friday,Bhishma Ashtami,Magha,Shukla Ashtami
1913-02-17,1913,2,17,Monday,Jaya Ekadashi,Magha,Shukla Ekadashi
1913-02-21,1913,2,21,Friday,Magha Purnima,Magha,Shukla Purnima
1913-03-03,1913,3,3,Monday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1913-03-06,1913,3,6,Thursday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1913-03-14,1913,3,14,Friday,Meena Sankranti,Phalguna,Kumbha to Meena transit of Sun
1913-03-18,1913,3,18,Tuesday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1913-03-19,1913,3,19,Wednesday,Gauna Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1913-03-21,1913,3,21,Friday,Chhoti Holi,Phalguna,Shukla Purnima
1913-03-21,1913,3,21,Friday,Holika Dahan,Phalguna,Shukla Purnima
1913-03-22,1913,3,22,Saturday,Holi,Chaitra,Krishna Pratipada
1913-03-22,1913,3,22,Saturday,Chandra Grahan *Purna,Chaitra,occurs during Purnima
1913-03-22,1913,3,22,Saturday,Phalguna Purnima,Phalguna,Shukla Purnima
1913-03-29,1913,3,29,Saturday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1913-03-29,1913,3,29,Saturday,Basoda,Chaitra,Krishna Ashtami
1913-04-02,1913,4,2,Wednesday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1913-04-06,1913,4,6,Sunday,Surya Grahan *Anshika,Chaitra,occurs during Amavasya
1913-04-07,1913,4,7,Monday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1913-04-07,1913,4,7,Monday,Ugadi,Chaitra,Shukla Pratipada
1913-04-07,1913,4,7,Monday,Gudi Padwa,Chaitra,Shukla Pratipada
1913-04-07,1913,4,7,Monday,Chaitra Navratri,Chaitra,Shukla Pratipada
1913-04-09,1913,4,9,Wednesday,Gauri Puja,Chaitra,Shukla Tritiya
1913-04-09,1913,4,9,Wednesday,Gangaur,Chaitra,Shukla Tritiya
1913-04-12,1913,4,12,Saturday,Yamuna Chhath,Chaitra,Shukla Shashthi
1913-04-13,1913,4,13,Sunday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1913-04-13,1913,4,13,Sunday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1913-04-15,1913,4,15,Tuesday,Rama Navami,Chaitra,Shukla Navami
1913-04-15,1913,4,15,Tuesday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1913-04-17,1913,4,17,Thursday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1913-04-20,1913,4,20,Sunday,Chaitra Purnima,Chaitra,Shukla Purnima
1913-04-20,1913,4,20,Sunday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1913-04-20,1913,4,20,Sunday,Hanuman Jayanti,Chaitra,Shukla Purnima
1913-05-02,1913,5,2,Friday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1913-05-08,1913,5,8,Thursday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1913-05-09,1913,5,9,Friday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1913-05-12,1913,5,12,Monday,Ganga Saptami,Vaishakha,Shukla Saptami
1913-05-14,1913,5,14,Wednesday,Sita Navami,Vaishakha,Shukla Navami
1913-05-14,1913,5,14,Wednesday,Vrishabha Sankranti,Vaishakha,Mesha to Vrishabha transit of Sun
1913-05-16,1913,5,16,Friday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1913-05-18,1913,5,18,Sunday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1913-05-20,1913,5,20,Tuesday,Buddha Purnima,Vaishakha,Shukla Purnima
1913-05-20,1913,5,20,Tuesday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1913-05-21,1913,5,21,Wednesday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1913-05-31,1913,5,31,Saturday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1913-06-04,1913,6,4,Wednesday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1913-06-04,1913,6,4,Wednesday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1913-06-13,1913,6,13,Friday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1913-06-14,1913,6,14,Saturday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1913-06-14,1913,6,14,Saturday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1913-06-18,1913,6,18,Wednesday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1913-06-18,1913,6,18,Wednesday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1913-06-30,1913,6,30,Monday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1913-07-05,1913,7,5,Saturday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1913-07-14,1913,7,14,Monday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1913-07-15,1913,7,15,Tuesday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1913-07-18,1913,7,18,Friday,Guru Purnima,Ashadha,Shukla Purnima
1913-07-18,1913,7,18,Friday,Ashadha Purnima,Ashadha,Shukla Purnima
1913-07-29,1913,7,29,Tuesday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1913-08-05,1913,8,5,Tuesday,Hariyali Teej,Shravana,Shukla Tritiya
1913-08-06,1913,8,6,Wednesday,Nag Panchami,Shravana,Shukla Panchami
1913-08-12,1913,8,12,Tuesday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1913-08-15,1913,8,15,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1913-08-16,1913,8,16,Saturday,Raksha Bandhan,Shravana,Shukla Purnima
1913-08-16,1913,8,16,Saturday,Rakhi,Shravana,Shukla Purnima
1913-08-16,1913,8,16,Saturday,Gayatri Jayanti,Shravana,Shukla Purnima
1913-08-16,1913,8,16,Saturday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1913-08-16,1913,8,16,Saturday,Shravana Purnima,Shravana,Shukla Purnima
1913-08-20,1913,8,20,Wednesday,Kajari Teej,Bhadrapada,Krishna Tritiya
1913-08-25,1913,8,25,Monday,Krishna Janmashtami,Bhadrapada,Krishna Ashtami
1913-08-28,1913,8,28,Thursday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1913-09-01,1913,9,1,Monday,Surya Grahan *Anshika,Bhadrapada,occurs during Amavasya
1913-09-03,1913,9,3,Wednesday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1913-09-04,1913,9,4,Thursday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1913-09-04,1913,9,4,Thursday,Rishi Panchami,Bhadrapada,Shukla Panchami
1913-09-04,1913,9,4,Thursday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1913-09-05,1913,9,5,Friday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1913-09-07,1913,9,7,Sunday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1913-09-11,1913,9,11,Thursday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1913-09-12,1913,9,12,Friday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1913-09-14,1913,9,14,Sunday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1913-09-14,1913,9,14,Sunday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1913-09-15,1913,9,15,Monday,Chandra Grahan *Purna,Bhadrapada,occurs during Purnima
1913-09-15,1913,9,15,Monday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1913-09-16,1913,9,16,Tuesday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1913-09-16,1913,9,16,Tuesday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1913-09-16,1913,9,16,Tuesday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1913-09-26,1913,9,26,Friday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1913-09-29,1913,9,29,Monday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1913-09-30,1913,9,30,Tuesday,Navratri Begins,Ashwina,Shukla Pratipada
1913-09-30,1913,9,30,Tuesday,Surya Grahan *Anshika,Ashwina,occurs during Amavasya
1913-10-06,1913,10,6,Monday,Saraswati Avahan,Ashwina,Mula Nakshatra
1913-10-07,1913,10,7,Tuesday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
